"location","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16"
3963059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963061,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3963062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963065,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0
3963066,4,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3963067,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963068,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963069,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963073,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963075,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3963076,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3963077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963078,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963079,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3963080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963082,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963084,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963086,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963087,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3963088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963089,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0
3963090,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963092,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963093,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963095,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963096,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963097,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0
3963098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963099,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
3963100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963117,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963118,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3963119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963121,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
3963122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963125,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963127,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963128,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963131,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963139,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3963140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963143,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963144,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963145,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
3963146,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963147,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3963148,0,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0
3963149,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963150,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3963151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963153,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963160,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963161,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3963162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963167,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963168,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963170,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3963171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963173,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3963174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963176,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3963177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963185,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3963186,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0
3963187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963188,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3963189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963190,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0
3963191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963193,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963195,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963196,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963210,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963213,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3963214,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963220,1,0,1,1,0,2,3,1,0,0,0,0,0,0,0,0
3963221,0,1,1,1,0,0,6,0,0,0,0,0,0,0,0,0
3963222,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3963223,2,4,2,3,1,0,5,5,0,0,0,0,0,0,0,0
3963224,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963225,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963228,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
3963229,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963239,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963241,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963257,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963260,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963266,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963269,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
3963270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963271,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963273,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3963274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963276,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963277,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963278,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3963279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963280,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3963282,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
3963283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963284,1,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0
3963285,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3963286,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963287,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
3963288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963289,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0
3963290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963292,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3963293,2,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0
3963294,0,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0
3963295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963297,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
3963298,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963299,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963302,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963303,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963320,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963332,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963341,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0
3963342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963344,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963357,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
3963358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963359,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3963360,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963362,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3963363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963365,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963371,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963378,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963384,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963386,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963387,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963395,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3963396,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963397,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3963398,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963400,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
3963401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963403,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963404,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
3963405,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
3963406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963413,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3963414,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3963415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963418,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
3963419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963421,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0
3963422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963424,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963426,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
3963427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963433,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963441,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3963442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3963444,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3963445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
